ID,category,page,word,variant,cohort,gender,location,location_code,uid,audio
1848,4,66,Pfütze,Gunte,jung,M,Muotathal SZ,SZ03,NOMA,066_Pfütze_Gunte_jung_M_Muotathal_SZ03_NOMA.wav
1849,0,362,Vergleichstext,Lesesprache,jung,W,Grabs SG,SG05,BUHM,362_Vergleichstext_Lesesprache_jung_W_Grabs_SG05_BUHM.wav
1850,9,190,Frauen,ow(w),alt,M,Zermatt VS,VS11,KOOG,190_Frauen_ow(w)_alt_M_Zermatt_VS11_KOOG.wav
1851,2,34,jemand,ötschwer,jung,W,Grabs SG,SG05,NWFD,034_jemand_ötschwer_jung_W_Grabs_SG05_NWFD.wav
1852,14,288,Spitznamen,der Lüku,jung,M,Sumiswald BE,BE22,XYEK,288_Spitznamen_der Lüku_jung_M_Sumiswald_BE22_XYEK.wav
1853,10,218,Tanne (Geminate),nn,alt,M,Sumiswald BE,BE22,EYLY,218_Tanne (Geminate)_nn_alt_M_Sumiswald_BE22_EYLY.wav
1854,5,84,Heidelbeere,Blaubeeri,alt,M,Igis GR,GR04,MPDX,084_Heidelbeere_Blaubeeri_alt_M_Igis_GR04_MPDX.wav
1855,0,362,Vergleichstext,Lesesprache,jung,W,Interlaken Unterseen BE,BE24,LOFY,362_Vergleichstext_Lesesprache_jung_W_Interlaken Unterseen_BE24_LOFY.wav
1856,9,190,Frauen,au,alt,M,Schmitten GR,GR07,JRME,190_Frauen_au_alt_M_Schmitten_GR07_JRME.wav
1857,7,140,Schlittschuh laufen,Schlittschue faare±,jung,W,Liestal BL,BL04,YECE,140_Schlittschuh laufen_Schlittschue faare±_jung_W_Liestal_BL04_YECE.wav
1858,0,362,Vergleichstext,Lesesprache,alt,M,Lauterbrunnen BE,BE16,HZVF,362_Vergleichstext_Lesesprache_alt_M_Lauterbrunnen_BE16_HZVF.wav
1859,5,100,Bonbon,Zuckerli,alt,M,St. Niklaus VS,VS08,BRXK,100_Bonbon_Zuckerli_alt_M_St. Niklaus_VS08_BRXK.wav
1860,2,42,herauf,ueche,alt,W,Konolfingen BE,BE13,CMSY,042_herauf_ueche_alt_W_Konolfingen_BE13_CMSY.wav
1861,5,92,Rösti,gchochet H.,alt,W,Bosco Gurin TI,TI01,VGXK,092_Rösti_gchochet H._alt_W_Bosco Gurin_TI01_VGXK.wav
1862,9,190,Frauen,ou-palatalisiert,jung,W,Reckingen VS,VS04,GIWV,190_Frauen_ou-palatalisiert_jung_W_Reckingen_VS04_GIWV.wav
1863,16,302,meine Cousine,mii,alt,M,Lauterbrunnen BE,BE16,KDEU,302_meine Cousine_mii_alt_M_Lauterbrunnen_BE16_KDEU.wav
1864,16,300,dich-dir,dir,jung,W,Düdingen FR,FR01,BFKG,300_dich-dir_dir_jung_W_Düdingen_FR01_BFKG.wav
1865,7,142,Kondukteur,Kondi,alt,M,Konolfingen BE,BE13,XOIQ,142_Kondukteur_Kondi_alt_M_Konolfingen_BE13_XOIQ.wav
1866,9,202,Apfel,Epfel,alt,M,Grindelwald BE,BE10,RVPF,202_Apfel_Epfel_alt_M_Grindelwald_BE10_RVPF.wav
1867,7,132,kneifen,chlimse,alt,M,Altdorf UR,UR01,KEDM,132_kneifen_chlimse_alt_M_Altdorf_UR01_KEDM.wav
1868,6,114,Schluckauf,Higgi Higger±,jung,M,Ernen VS,VS02,SBMK,114_Schluckauf_Higgi Higger±_jung_M_Ernen_VS02_SBMK.wav
1869,6,120,Baby,Pupp(el)i±,jung,M,Chur + Masans GR,GR01,IPMA,120_Baby_Pupp(el)i±_jung_M_Chur + Masans_GR01_IPMA.wav
1870,5,90,Kartoffel,Häbel,jung,M,Spiez Faulensee BE,BE08,JAGZ,090_Kartoffel_Häbel_jung_M_Spiez Faulensee_BE08_JAGZ.wav
1871,18,324,(der) Patrick,der Patrick,alt,M,Zürich ZH,ZH07,KPFH,324_(der) Patrick_der Patrick_alt_M_Zürich_ZH07_KPFH.wav
1872,0,362,Vergleichstext,Lesesprache,alt,W,Ermatingen TG,TG02,AHQM,362_Vergleichstext_Lesesprache_alt_W_Ermatingen_TG02_AHQM.wav
1873,4,72,schaukeln,reizle,alt,W,Saanen-Gstaad BE,BE20,JNDD,072_schaukeln_reizle_alt_W_Saanen-Gstaad_BE20_JNDD.wav
1874,5,96,Brotanschnitt,Aahöiel(i)±,jung,W,Grindelwald BE,BE10,SDYX,096_Brotanschnitt_Aahöiel(i)±_jung_W_Grindelwald_BE10_SDYX.wav
1875,13,270,bekommen,i(ch) berchume,jung,M,Reckingen VS,VS04,KDRC,270_bekommen_i(ch) berchume_jung_M_Reckingen_VS04_KDRC.wav
1876,3,54,Biene,Imbi±,alt,W,Reigoldswil BL,BL05,FOPS,054_Biene_Imbi±_alt_W_Reigoldswil_BL05_FOPS.wav
1877,6,118,urinieren,bisle,jung,W,Sumiswald BE,BE22,BLZL,118_urinieren_bisle_jung_W_Sumiswald_BE22_BLZL.wav
1878,20,340,Grussformeln (mittags),Hoi,alt,M,Amriswil TG,TG01,ULLP,340_Grussformeln (mittags)_Hoi_alt_M_Amriswil_TG01_ULLP.wav
1879,4,60,Löwenzahn,Lööwezaan±,alt,W,Amriswil TG,TG01,QKPX,060_Löwenzahn_Lööwezaan±_alt_W_Amriswil_TG01_QKPX.wav
1880,2,42,hinauf,uehi,jung,W,Saanen-Gstaad BE,BE20,BDNI,042_hinauf_uehi_jung_W_Saanen-Gstaad_BE20_BDNI.wav
1881,4,70,Zaun,Zuin,jung,M,Blatten VS,VS01,STGG,070_Zaun_Zuin_jung_M_Blatten_VS01_STGG.wav
1882,4,66,Pfütze,Bütze,alt,W,Glarus GL,GL02,BDOI,066_Pfütze_Bütze_alt_W_Glarus_GL02_BDOI.wav
1883,13,264,sein (Plural),si(n) sit si(n),alt,W,Burgdorf BE,BE07,FTDY,264_sein (Plural)_si(n) sit si(n)_alt_W_Burgdorf_BE07_FTDY.wav
1884,4,76,Schublade,Trucke,alt,W,Blatten VS,VS01,IDFP,076_Schublade_Trucke_alt_W_Blatten_VS01_IDFP.wav
1885,17,316,Hochzeit,das,jung,W,Unterschächen UR,UR03,FIBD,316_Hochzeit_das_jung_W_Unterschächen_UR03_FIBD.wav
1886,9,172,Brot,òò,jung,W,Sumiswald BE,BE22,BLZL,172_Brot_òò_jung_W_Sumiswald_BE22_BLZL.wav
1887,9,178,schneien,ei,jung,W,Marbach LU,LU03,AISI,178_schneien_ei_jung_W_Marbach_LU03_AISI.wav
1888,7,124,Glasmurmeln,Chlückerli±,alt,W,Appenzell AI,AI01,SSZQ,124_Glasmurmeln_Chlückerli±_alt_W_Appenzell_AI01_SSZQ.wav
1889,9,180,bauen,öi,jung,M,Engelberg OW,OW01,VRKE,180_bauen_öi_jung_M_Engelberg_OW01_VRKE.wav
1890,2,42,hinauf,u(u)fa,jung,W,Avers GR,GR11,HLZY,042_hinauf_u(u)fa_jung_W_Avers_GR11_HLZY.wav
1891,16,302,meine Cousine,mi,jung,M,Muotathal SZ,SZ03,FJJI,302_meine Cousine_mi_jung_M_Muotathal_SZ03_FJJI.wav
1892,4,76,Schublade,Zü(ü)che,alt,M,Davos-Frauenkirch GR,GR03,MGNO,076_Schublade_Zü(ü)che_alt_M_Davos-Frauenkirch_GR03_MGNO.wav
1893,4,76,Schublade,Tricka,jung,W,Saas-Grund VS,VS05,ODPT,076_Schublade_Tricka_jung_W_Saas-Grund_VS05_ODPT.wav
1894,4,70,Zaun,Züü,jung,M,Visp VS,VS10,NMZI,070_Zaun_Züü_jung_M_Visp_VS10_NMZI.wav
1895,0,362,Vergleichstext,Lesesprache,alt,W,Engelberg OW,OW01,AGAO,362_Vergleichstext_Lesesprache_alt_W_Engelberg_OW01_AGAO.wav
1896,5,96,Brotanschnitt,Zipfel(i),alt,W,Zürich ZH,ZH07,JEAO,096_Brotanschnitt_Zipfel(i)_alt_W_Zürich_ZH07_JEAO.wav
1897,20,346,Grussformeln beim Wandern,Hoi,alt,W,Oberriet SG,SG07,IBYY,346_Grussformeln beim Wandern_Hoi_alt_W_Oberriet_SG07_IBYY.wav
1898,5,82,Überrest eines Apfels,Bitschgi,alt,M,Schmitten GR,GR07,WNIY,082_Überrest eines Apfels_Bitschgi_alt_M_Schmitten_GR07_WNIY.wav
1899,9,146,Achse,á,alt,W,Wil SG,SG12,YMTU,146_Achse_á_alt_W_Wil_SG12_YMTU.wav
1900,9,202,Apfel,Epfel,jung,W,Grindelwald BE,BE10,SDYX,202_Apfel_Epfel_jung_W_Grindelwald_BE10_SDYX.wav
1901,4,72,schaukeln,reit(l)e,alt,W,Zweisimmen BE,BE25,JEAL,072_schaukeln_reit(l)e_alt_W_Zweisimmen_BE25_JEAL.wav
1902,5,88,Zwiebel,Zwi(i)b(e)le,alt,W,Engelberg OW,OW01,THZB,088_Zwiebel_Zwi(i)b(e)le_alt_W_Engelberg_OW01_THZB.wav
1903,5,94,Käsekruste,Religieuse,alt,W,Freiburg FR,FR02,QSIC,094_Käsekruste_Religieuse_alt_W_Freiburg_FR02_QSIC.wav
1904,9,196,Bruder,üe-palatalisiert,jung,M,St. Niklaus VS,VS08,HHHE,196_Bruder_üe-palatalisiert_jung_M_St. Niklaus_VS08_HHHE.wav
1905,0,362,Vergleichstext,Lesesprache,jung,W,Vals GR,GR09,KFYD,362_Vergleichstext_Lesesprache_jung_W_Vals_GR09_KFYD.wav
1906,7,136,plaudern,dorfe,jung,M,Meiringen BE,BE17,NJTA,136_plaudern_dorfe_jung_M_Meiringen_BE17_NJTA.wav
1907,3,52,Eidechse,Echsli Echse,jung,M,Mammern TG,TG05,LWCO,052_Eidechse_Echsli Echse_jung_M_Mammern_TG05_LWCO.wav
1908,7,136,plaudern,hängere,alt,M,Davos-Frauenkirch GR,GR03,MGNO,136_plaudern_hängere_alt_M_Davos-Frauenkirch_GR03_MGNO.wav
1909,4,70,Zaun,Zui,jung,W,Simplon-Dorf VS,VS07,CLBF,070_Zaun_Zui_jung_W_Simplon-Dorf_VS07_CLBF.wav
1910,5,84,Heidelbeere,Hǜǜti,jung,W,Düdingen FR,FR01,BFKG,084_Heidelbeere_Hǜǜti_jung_W_Düdingen_FR01_BFKG.wav
1911,4,76,Schublade,Schöübe,jung,W,Vals GR,GR09,KFYD,076_Schublade_Schöübe_jung_W_Vals_GR09_KFYD.wav
1912,5,96,Brotanschnitt,Mürgg(el)i,alt,M,Plaffeien FR,FR06,CCJW,096_Brotanschnitt_Mürgg(el)i_alt_M_Plaffeien_FR06_CCJW.wav
1913,4,80,Kochschürze,Schürze,alt,M,Brugg AG,AG03,RGSE,080_Kochschürze_Schürze_alt_M_Brugg_AG03_RGSE.wav
1914,6,116,Schnupfen,Schnupfe,alt,M,Bremgarten + Widen + Zufikon AG,AG02,XIOT,116_Schnupfen_Schnupfe_alt_M_Bremgarten + Widen + Zufikon_AG02_XIOT.wav
1915,4,70,Zaun,Haag,jung,W,Gränichen AG,AG05,GFPM,070_Zaun_Haag_jung_W_Gränichen_AG05_GFPM.wav
1916,5,102,Schokolade,die Schoggola,jung,M,Reckingen VS,VS04,KDRC,102_Schokolade_die Schoggola_jung_M_Reckingen_VS04_KDRC.wav
1917,20,342,Grussformeln (nachmittags),Hallo,alt,M,Igis GR,GR04,FSUY,342_Grussformeln (nachmittags)_Hallo_alt_M_Igis_GR04_FSUY.wav
1918,16,298,ich,iech bi(n),jung,W,Jaun FR,FR04,RHYD,298_ich_iech bi(n)_jung_W_Jaun_FR04_RHYD.wav
1919,13,260,kommen (Plural),-e -et -e,alt,M,Konolfingen BE,BE13,XNEG,260_kommen (Plural)_-e -et -e_alt_M_Konolfingen_BE13_XNEG.wav
1920,6,106,Wange,Wange±,alt,W,Meiringen BE,BE17,SHOU,106_Wange_Wange±_alt_W_Meiringen_BE17_SHOU.wav
1921,3,52,Eidechse,Lantiechli,alt,M,Obersaxen GR,GR05,IZSQ,052_Eidechse_Lantiechli_alt_M_Obersaxen_GR05_IZSQ.wav
1922,0,362,Vergleichstext,Lesesprache,alt,W,Würenlingen AG,AG10,RXSC,362_Vergleichstext_Lesesprache_alt_W_Würenlingen_AG10_RXSC.wav
1923,0,362,Vergleichstext,Lesesprache,alt,M,Appenzell AI,AI01,VJUZ,362_Vergleichstext_Lesesprache_alt_M_Appenzell_AI01_VJUZ.wav
1924,7,142,Kondukteur,Billeteur,alt,M,Aesch BL,BL01,CCBS,142_Kondukteur_Billeteur_alt_M_Aesch_BL01_CCBS.wav
1925,7,140,Schlittschuh laufen,schlööfle,jung,W,Langnau BE,BE15,LEGF,140_Schlittschuh laufen_schlööfle_jung_W_Langnau_BE15_LEGF.wav
1926,6,116,Schnupfen,Schnupfe,jung,W,Frick AG,AG04,VOZO,116_Schnupfen_Schnupfe_jung_W_Frick_AG04_VOZO.wav
1927,2,26,schau,lueg,alt,W,Winterthur ZH,ZH06,UMFL,026_schau_lueg_alt_W_Winterthur_ZH06_UMFL.wav
1928,4,62,begiessen,bschitte,alt,W,St. Niklaus VS,VS08,CGIB,062_begiessen_bschitte_alt_W_St. Niklaus_VS08_CGIB.wav
1929,9,154,Schlitten,ì–e,jung,M,Zweisimmen BE,BE25,XDYX,154_Schlitten_ì–e_jung_M_Zweisimmen_BE25_XDYX.wav
1930,4,64,Giesskanne,Giesschanne,jung,W,Meiringen BE,BE17,FQWL,064_Giesskanne_Giesschanne_jung_W_Meiringen_BE17_FQWL.wav
1931,17,304,"zwei Männer, Frauen, Kinder",zwee zwee zwei±,jung,M,Unterschächen UR,UR03,QRRJ,"304_zwei Männer, Frauen, Kinder_zwee zwee zwei±_jung_M_Unterschächen_UR03_QRRJ.wav"
1932,7,134,flüstern,brischmu,alt,W,Turtmann VS,VS09,SION,134_flüstern_brischmu_alt_W_Turtmann_VS09_SION.wav
1933,13,270,bekommen,i(ch) chum(e) ... über,alt,W,Zürich ZH,ZH07,UNOI,270_bekommen_i(ch) chum(e) ... über_alt_W_Zürich_ZH07_UNOI.wav
1934,17,306,"drei Männer, Frauen, Kinder",drei drei drüü,alt,M,Blumenstein BE,BE05,VOVJ,"306_drei Männer, Frauen, Kinder_drei drei drüü_alt_M_Blumenstein_BE05_VOVJ.wav"
1935,20,344,Grussformeln (abends),Gueten Oòbet±,alt,W,Ermatingen TG,TG02,AHQM,344_Grussformeln (abends)_Gueten Oòbet±_alt_W_Ermatingen_TG02_AHQM.wav
1936,0,362,Vergleichstext,Lesesprache,alt,W,Fischingen TG,TG03,FPFX,362_Vergleichstext_Lesesprache_alt_W_Fischingen_TG03_FPFX.wav
1937,6,120,Baby,Bebee(li),alt,W,Burgdorf BE,BE07,MIDF,120_Baby_Bebee(li)_alt_W_Burgdorf_BE07_MIDF.wav
1938,5,86,Rande,root(i) Rande,alt,W,Hospental UR,UR02,DNVV,086_Rande_root(i) Rande_alt_W_Hospental_UR02_DNVV.wav
1939,6,112,Dutt,Ribel(i),alt,M,Bülach ZH,ZH02,AWQT,112_Dutt_Ribel(i)_alt_M_Bülach_ZH02_AWQT.wav
1940,17,306,"drei Männer, Frauen, Kinder",drii drii drii,jung,W,Blatten VS,VS01,YGDB,"306_drei Männer, Frauen, Kinder_drii drii drii_jung_W_Blatten_VS01_YGDB.wav"
1941,7,124,Glasmurmeln,Spickchugeli,alt,W,Oberägeri ZG,ZG01,GAZV,124_Glasmurmeln_Spickchugeli_alt_W_Oberägeri_ZG01_GAZV.wav
1942,9,174,Maus,üü,jung,W,St. Niklaus VS,VS08,EUGJ,174_Maus_üü_jung_W_St. Niklaus_VS08_EUGJ.wav
1943,14,274,Tanne Plural,Tannä Tannä,jung,M,Altdorf UR,UR01,AIKP,274_Tanne Plural_Tannä Tannä_jung_M_Altdorf_UR01_AIKP.wav
1944,5,94,Käsekruste,Chratzete,alt,W,Appenzell AI,AI01,XVBP,094_Käsekruste_Chratzete_alt_W_Appenzell_AI01_XVBP.wav
1945,6,116,Schnupfen,Rüüm(m)e,jung,W,Biel BE,BE04,MSCO,116_Schnupfen_Rüüm(m)e_jung_W_Biel_BE04_MSCO.wav
1946,9,176,Mäuse,üü,alt,M,Burgdorf BE,BE07,SXMH,176_Mäuse_üü_alt_M_Burgdorf_BE07_SXMH.wav
1947,14,288,Spitznamen,der Lulli,jung,M,Obersaxen GR,GR05,BYRJ,288_Spitznamen_der Lulli_jung_M_Obersaxen_GR05_BYRJ.wav
1948,13,270,bekommen,i krieg(e),alt,M,Chur + Masans GR,GR01,RLZK,270_bekommen_i krieg(e)_alt_M_Chur + Masans_GR01_RLZK.wav
1949,5,88,Zwiebel,Bülle,jung,W,Diepoldsau SG,SG01,SRJK,088_Zwiebel_Bülle_jung_W_Diepoldsau_SG01_SRJK.wav
1950,20,346,Grussformeln beim Wandern,Griesse,alt,W,Blatten VS,VS01,YELS,346_Grussformeln beim Wandern_Griesse_alt_W_Blatten_VS01_YELS.wav
1951,14,284,Hündchen,Hündi,jung,M,Adelboden BE,BE02,FBWY,284_Hündchen_Hündi_jung_M_Adelboden_BE02_FBWY.wav
1952,5,94,Käsekruste,Ruume±,alt,M,Aarberg BE,BE01,IOCC,094_Käsekruste_Ruume±_alt_M_Aarberg_BE01_IOCC.wav
1953,6,116,Schnupfen,Pfnüderi,jung,M,Schänis SG,SG09,KHPQ,116_Schnupfen_Pfnüderi_jung_M_Schänis_SG09_KHPQ.wav
1954,13,268,gebracht,praacht,alt,W,Grindelwald BE,BE10,ZFMD,268_gebracht_praacht_alt_W_Grindelwald_BE10_ZFMD.wav
1955,5,82,Überrest eines Apfels,Buschi,jung,M,Ernen VS,VS02,SBMK,082_Überrest eines Apfels_Buschi_jung_M_Ernen_VS02_SBMK.wav
1956,6,106,Wange,Backe,alt,W,Münchenbuchsee BE,BE18,CYKL,106_Wange_Backe_alt_W_Münchenbuchsee_BE18_CYKL.wav
1957,9,158,Küche,ù,alt,M,Mels SG,SG06,EJOM,158_Küche_ù_alt_M_Mels_SG06_EJOM.wav
1958,9,182,neu,ui,alt,W,Engelberg OW,OW01,JPQE,182_neu_ui_alt_W_Engelberg_OW01_JPQE.wav
1959,10,228,gern,rn,alt,M,Langenthal BE,BE14,HUBI,228_gern_rn_alt_M_Langenthal_BE14_HUBI.wav
1960,10,226,sechs,chs,alt,M,Bülach ZH,ZH02,AWQT,226_sechs_chs_alt_M_Bülach_ZH02_AWQT.wav
1961,0,362,Vergleichstext,Lesesprache,alt,W,Wollerau + Freienbach SZ,SZ05,RHWR,362_Vergleichstext_Lesesprache_alt_W_Wollerau + Freienbach_SZ05_RHWR.wav
1962,6,108,Sommersprossen,Merzeschiss,alt,M,Mels SG,SG06,EJOM,108_Sommersprossen_Merzeschiss_alt_M_Mels_SG06_EJOM.wav
1963,9,180,bauen,öi,alt,M,Engelberg OW,OW01,VIVS,180_bauen_öi_alt_M_Engelberg_OW01_VIVS.wav
1964,9,182,neu,iib,alt,M,Hospental UR,UR02,RLFX,182_neu_iib_alt_M_Hospental_UR02_RLFX.wav
1965,5,86,Rande,Raane,alt,W,Reigoldswil BL,BL05,FOPS,086_Rande_Raane_alt_W_Reigoldswil_BL05_FOPS.wav
1966,7,128,Kuss,Müntschi,jung,M,Münchenbuchsee BE,BE18,SQAT,128_Kuss_Müntschi_jung_M_Münchenbuchsee_BE18_SQAT.wav
1967,2,32,etwas,ötschis,alt,M,Grabs SG,SG05,FSTE,032_etwas_ötschis_alt_M_Grabs_SG05_FSTE.wav
1968,9,194,vier,iè,jung,M,Brig + Ried VS,VS03,TFRP,194_vier_iè_jung_M_Brig + Ried_VS03_TFRP.wav
1969,2,42,herauf,uffe,alt,W,Basel BS,BS01,MOHG,042_herauf_uffe_alt_W_Basel_BS01_MOHG.wav
1970,6,110,Quetschfleck,Blöiel,jung,W,Lauterbrunnen BE,BE16,OWIM,110_Quetschfleck_Blöiel_jung_W_Lauterbrunnen_BE16_OWIM.wav
1971,9,154,Schlitten,ea,jung,W,Oberriet SG,SG07,EXRW,154_Schlitten_ea_jung_W_Oberriet_SG07_EXRW.wav
1972,10,225,Strääl,Strääu,jung,W,Münchenbuchsee BE,BE18,CCWJ,225_Strääl_Strääu_jung_W_Münchenbuchsee_BE18_CCWJ.wav
1972,10,225,Strääl,Strääu,jung,W,Münchenbuchsee BE,BE18,CCWJ,225_Strääl_Strääu_jung_W_Münchenbuchsee_BE18_CCWJ.wav
1973,5,90,Kartoffel,Hördöpfel,alt,W,Merenschwand AG,AG07,JSHF,090_Kartoffel_Hördöpfel_alt_W_Merenschwand_AG07_JSHF.wav
1974,5,102,Schokolade,die Schoggolade±,alt,W,Unterschächen UR,UR03,ZPGU,102_Schokolade_die Schoggolade±_alt_W_Unterschächen_UR03_ZPGU.wav
1975,18,334,Es kommt regnen,es chunt ga rägne,alt,M,Saas-Grund VS,VS05,AMHY,334_Es kommt regnen_es chunt ga rägne_alt_M_Saas-Grund_VS05_AMHY.wav
1976,4,72,schaukeln,lette,jung,W,Bosco Gurin TI,TI01,UPAW,072_schaukeln_lette_jung_W_Bosco Gurin_TI01_UPAW.wav
1977,3,56,Heuschrecke,Heustraffel±,jung,M,Avers GR,GR11,GKPC,056_Heuschrecke_Heustraffel±_jung_M_Avers_GR11_GKPC.wav
1978,10,228,gern,r,jung,W,Düdingen FR,FR01,VHUA,228_gern_r_jung_W_Düdingen_FR01_VHUA.wav
1979,7,140,Schlittschuh laufen,zibis(l)e±,alt,M,Düdingen FR,FR01,DUGA,140_Schlittschuh laufen_zibis(l)e±_alt_M_Düdingen_FR01_DUGA.wav
1980,10,228,gern,ru,alt,M,Saas-Grund VS,VS05,UCAX,228_gern_ru_alt_M_Saas-Grund_VS05_UCAX.wav
1981,0,362,Vergleichstext,Lesesprache,alt,M,Düdingen FR,FR01,DUGA,362_Vergleichstext_Lesesprache_alt_M_Düdingen_FR01_DUGA.wav
1982,4,78,Sofa,Ggusch,alt,M,Liestal BL,BL04,ZFWF,078_Sofa_Ggusch_alt_M_Liestal_BL04_ZFWF.wav
1983,20,340,Grussformeln (mittags),Grüessech,jung,W,Thun BE,BE23,EVCN,340_Grussformeln (mittags)_Grüessech_jung_W_Thun_BE23_EVCN.wav
1984,2,42,hinauf,e(m)brü(ü)f±,alt,M,Saas-Grund VS,VS05,AMHY,042_hinauf_e(m)brü(ü)f±_alt_M_Saas-Grund_VS05_AMHY.wav
1985,4,78,Sofa,Ggusch,jung,W,St. Niklaus VS,VS08,EUGJ,078_Sofa_Ggusch_jung_W_St. Niklaus_VS08_EUGJ.wav
1986,9,168,Schnee,ea,alt,W,Grabs SG,SG05,TIDA,168_Schnee_ea_alt_W_Grabs_SG05_TIDA.wav
1987,4,66,Pfütze,Lache,alt,M,Aesch BL,BL01,ZFDB,066_Pfütze_Lache_alt_M_Aesch_BL01_ZFDB.wav
1988,9,148,Wespe,ä,alt,M,Langenthal BE,BE14,OYYZ,148_Wespe_ä_alt_M_Langenthal_BE14_OYYZ.wav
1989,20,346,Grussformeln beim Wandern,Guet(e) Tag,jung,W,Vals GR,GR09,KFYD,346_Grussformeln beim Wandern_Guet(e) Tag_jung_W_Vals_GR09_KFYD.wav
1990,13,262,haben (Plural),hìì(n) hììt hìì(n),jung,M,Düdingen FR,FR01,VSXG,262_haben (Plural)_hìì(n) hììt hìì(n)_jung_M_Düdingen_FR01_VSXG.wav
1991,5,98,Butter,Aache,jung,W,Bosco Gurin TI,TI01,FVIK,098_Butter_Aache_jung_W_Bosco Gurin_TI01_FVIK.wav
1992,2,42,herauf,uche,alt,M,Ins BE,BE12,DSLN,042_herauf_uche_alt_M_Ins_BE12_DSLN.wav
1993,5,96,Brotanschnitt,Muger(li)±,alt,M,Altdorf UR,UR01,KEDM,096_Brotanschnitt_Muger(li)±_alt_M_Altdorf_UR01_KEDM.wav
1994,4,60,Löwenzahn,Ramschfädre±,alt,W,Brig + Ried VS,VS03,ZVDJ,060_Löwenzahn_Ramschfädre±_alt_W_Brig + Ried_VS03_ZVDJ.wav
1995,6,116,Schnupfen,Nöüscha Nǜǜscha,alt,W,Düdingen FR,FR01,LOHZ,116_Schnupfen_Nöüscha Nǜǜscha_alt_W_Düdingen_FR01_LOHZ.wav
1996,13,266,"tragen, getragen","traage, traage",alt,M,Saanen-Gstaad BE,BE20,FRBT,"266_tragen, getragen_traage, traage_alt_M_Saanen-Gstaad_BE20_FRBT.wav"
1997,2,34,jemand,näber(t),alt,M,Appenzell AI,AI01,VJUZ,034_jemand_näber(t)_alt_M_Appenzell_AI01_VJUZ.wav
1998,7,130,Ohrfeige,Tschaff(tschi),alt,M,Bosco Gurin TI,TI01,VGXK,130_Ohrfeige_Tschaff(tschi)_alt_M_Bosco Gurin_TI01_VGXK.wav
1999,7,140,Schlittschuh laufen,schliiffe,alt,W,Ermatingen TG,TG02,AHQM,140_Schlittschuh laufen_schliiffe_alt_W_Ermatingen_TG02_AHQM.wav
2000,10,222,Salz,Salz,alt,W,Frauenfeld TG,TG04,JIYA,222_Salz_Salz_alt_W_Frauenfeld_TG04_JIYA.wav
2001,0,362,Vergleichstext,Lesesprache,alt,M,Ernen VS,VS02,OPGH,362_Vergleichstext_Lesesprache_alt_M_Ernen_VS02_OPGH.wav
2002,7,134,flüstern,blö(ö)sle,alt,W,Appenzell AI,AI01,SSZQ,134_flüstern_blö(ö)sle_alt_W_Appenzell_AI01_SSZQ.wav
2003,20,340,Grussformeln (mittags),Schöne Mittag,alt,M,Merenschwand AG,AG07,YUAF,340_Grussformeln (mittags)_Schöne Mittag_alt_M_Merenschwand_AG07_YUAF.wav
2004,13,266,"tragen, getragen","trääge, trääge",jung,W,Bosco Gurin TI,TI01,FVIK,"266_tragen, getragen_trääge, trääge_jung_W_Bosco Gurin_TI01_FVIK.wav"
2005,9,200,tief,üü,alt,W,Fischingen TG,TG03,FPFX,200_tief_üü_alt_W_Fischingen_TG03_FPFX.wav
2006,4,66,Pfütze,Glutta,jung,W,Zermatt VS,VS11,YPWC,066_Pfütze_Glutta_jung_W_Zermatt_VS11_YPWC.wav
2007,0,362,Vergleichstext,Lesesprache,jung,W,Biel BE,BE04,MSCO,362_Vergleichstext_Lesesprache_jung_W_Biel_BE04_MSCO.wav
2008,14,288,Spitznamen,der Lüku,alt,W,Bern BE,BE03,GOAU,288_Spitznamen_der Lüku_alt_W_Bern_BE03_GOAU.wav
2009,17,306,"drei Männer, Frauen, Kinder",zwei Formen in anderer Verteilung,jung,W,Hospental UR,UR02,KRKJ,"306_drei Männer, Frauen, Kinder_zwei Formen in anderer Verteilung_jung_W_Hospental_UR02_KRKJ.wav"
2010,13,262,haben (Plural),hei(n) heit hei(n),jung,W,Niederbipp BE,BE19,FMFX,262_haben (Plural)_hei(n) heit hei(n)_jung_W_Niederbipp_BE19_FMFX.wav
2011,2,42,herauf,wuha±,alt,M,Düdingen FR,FR01,DUGA,042_herauf_wuha±_alt_M_Düdingen_FR01_DUGA.wav
2012,2,42,herauf,e(m)brü(ü)f±,alt,W,Brig + Ried VS,VS03,ZVDJ,042_herauf_e(m)brü(ü)f±_alt_W_Brig + Ried_VS03_ZVDJ.wav
2013,5,98,Butter,Ooche,jung,M,Jaun FR,FR04,DGSC,098_Butter_Ooche_jung_M_Jaun_FR04_DGSC.wav
2014,5,98,Butter,Britschi,alt,W,Obersaxen GR,GR05,AKVO,098_Butter_Britschi_alt_W_Obersaxen_GR05_AKVO.wav
2015,5,98,Butter,Schma(a)lz,alt,W,Schiers GR,GR06,XEUG,098_Butter_Schma(a)lz_alt_W_Schiers_GR06_XEUG.wav
2016,0,362,Vergleichstext,Lesesprache,jung,W,Simplon-Dorf VS,VS07,CLBF,362_Vergleichstext_Lesesprache_jung_W_Simplon-Dorf_VS07_CLBF.wav
